original_path,destination_path,source_sha256,destination_sha256,role,disposition,reason,verification
"docs/validation/calibration-spaces/baseline-open/track_result.json","src/rosy_control/docs/validation/calibration-spaces/baseline-open/track_result.json","7155b366457ef449514a414114abd097026c515f9818e3afc71b575cd21b493e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/baseline-open/track_samples.json","src/rosy_control/docs/validation/calibration-spaces/baseline-open/track_samples.json","571d272cf9d3f239c24097807a2c7b8ea481e79fbe998260c65cd33f972d95c5","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/calibration.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/calibration.json","06af72544b0d11e512e61754201e89bb433dd33a7c590062f0b1fb04ebbf11d4","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/calibration.log","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/calibration.log","3fe6ca4084d3aa609a5b677a7b094749c2375aea9b1f4d58722d6aa9e3f96381","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/recorded-run.inputs.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/recorded-run.inputs.json","af21253ac5adcc299d6a76194ec0e594fc365522505fc658d910e01c41fc4e40","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/recorded-run.png","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/recorded-run.png","7221454583c4ec277e89afc4b9aac8aa16426a5f33e3aab969bd8a9a90bd25f8","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/run_manifest.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/run_manifest.json","593da2937a9301c47b2402df9dee79e8591b4d5212d8d81544746b7aa92bf1ad","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/runner.log","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/runner.log","628e9d557c4cb2b40022ae52a24e3de4d9045a8b044634a97f23b5d901c362f1","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/safety.log","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/safety.log","a9d4e668027a56998178a8480c0a1cc46ac5eb337e8533132b6c814c2344687f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/stack.log","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/stack.log","9db107127b0d3d222fedab4cb70e670c82c219717bd01de7ff3cb04604e2bdd2","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_identity.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_identity.json","3800cd07dc35a041525cf7484847559041bef08e1cdfe4b944c133dc5694323f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_last_status.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_last_status.json","8ba1c7a48e64c20a326feb51d5d700910a783e178c62968ac491275cb983498a","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_map.npz","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_map.npz","14ccd16866c7c617f2a494fafb66a75702e63c44572e162fcf1138a9990a9a10","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_map.pgm","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_map.pgm","35c4bbbae7c01976404ccb0e037481adec14b03e31e4294068dc336044c9bf4e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_map.yaml","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_map.yaml","a3681a5fe45aeb65bdbabb400cb2230efed38f77cd12c9df359f82485707a2de","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_result.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_result.json","c2d21299656a5e26ca81b105e9434e11bf5b926a1fc5316fea865c415d26a91e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/corridor-return-v4/track_samples.json","src/rosy_control/docs/validation/calibration-spaces/corridor-return-v4/track_samples.json","c53479566cbab580519cd0b6c58ad7bb8ad233e6a85dca7d2ff88550e85daeb0","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/calibration.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/calibration.json","0dff71b7bc7c2cbded89cec8db7510ddc47cff3f45b020262d5d6f199f206056","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/calibration.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/calibration.log","4d8e9b7df25c9a408afd83608478c20719a0467d1c1276fca49aa78cc4b675d7","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/run_manifest.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/run_manifest.json","6d5fb3749bdfb00b7bb42019926536fb58cf85592efb7029f5e94a234e1e6ccc","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/runner.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/runner.log","780ad184da94d0deea1ace1a6f850a89dd7be1576562bf2bdc12daad69b5ffc0","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/safety.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/safety.log","5b50bf396843173d0e23bbc8f31f8454215555bd98ff307e7eaa5e0efcdfbd54","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/stack.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/stack.log","f71b94a436ce8cc81489eaaf9c741714bc3ba470079e0c2a57ed4de5665b76d0","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_identity.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_identity.json","5ebc87c2fc14e135662c9e668aec95c6fb78ae4bd8b1049f1083fd75bfc4d4e7","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_last_status.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_last_status.json","8752c33a6c96b53f98e089f83dd9219914818a9514f4714cbe84a67445c31a8d","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_map.npz","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_map.npz","4a3bf887e1e4ba81760aa437be2daf096a59a01c80925f33ef1be046d5cf794f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_map.pgm","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_map.pgm","e4083c8ac83d7c4a2e02e68bda01ed67c2d4c92fe98a36f10e81519754cf0d7e","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_map.yaml","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_map.yaml","129634d42046029635a13a8f8b1c44a4ed54f5df3ace8bc417bd52519728ccb6","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_result.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_result.json","b7a321f211adcadb7c0b0fe7c657b2c70a79bdd928ee3073ad70d7b3f39d3aec","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/front_wall/track_samples.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/front_wall/track_samples.json","6ee44d18c4d8204264cc428a51f5e8630243db2782133d6c49765407757367b7","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v1/matrix.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v1/matrix.json","25bcc4238743fffe1ce7b61b1ec396af487a03a000bb399678b2c174d789292f","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v2/front_wall/calibration.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v2/front_wall/calibration.json","c9f946c408cf8ebaa73e1a8c846ce9360f623bb39004b8cd7a13dfea37733b55","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v2/front_wall/calibration.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v2/front_wall/calibration.log","a5a3c0e0d908657320424a1311894c10eda853da72aca51d8f849822ee5971f0","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v2/front_wall/run_manifest.json","src/rosy_control/docs/validation/calibration-spaces/front-return-v2/front_wall/run_manifest.json","9fc567722d28d5f9dd87db59ebc090873c68642bcfebcff0707be710b5bd8ba5","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v2/front_wall/runner.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v2/front_wall/runner.log","780ad184da94d0deea1ace1a6f850a89dd7be1576562bf2bdc12daad69b5ffc0","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
"docs/validation/calibration-spaces/front-return-v2/front_wall/safety.log","src/rosy_control/docs/validation/calibration-spaces/front-return-v2/front_wall/safety.log","f7fab15b00334963d4a84a287e1f45f5cc089e836a48420226a2658afca6a2c8","","documentation","deferred","Not required by T1 independent package baseline; review in later parity task","T5/T7 parity inventory review"
